chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 30,The Christmas Parade,Betty,PROPN,betty,NNP,compound,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,Betty Jean,PERSON
Chapter 30,The Christmas Parade,Jean,PROPN,jean,NNP,conj,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,Betty Jean,PERSON
Chapter 30,The Christmas Parade,Pastor,PROPN,pastor,NNP,compound,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,George,PROPN,george,NNP,conj,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,waving,VERB,wave,VBG,advcl,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,hard,ADV,hard,RB,advmod,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,afraid,ADJ,afraid,JJ,acomp,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,hands,NOUN,hand,NNS,nsubj,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 30,The Christmas Parade,fall,VERB,fall,VB,ccomp,"
    A little further down the route, I saw Curtis and Betty Jean and Pastor George, waving so hard I was afraid their hands would fall off.",,,
Chapter 34,"Mail, Measles and More",Betty,PROPN,betty,NNP,compound,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",pulled,VERB,pull,VBD,ROOT,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",lower,ADJ,low,JJR,amod,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",lip,NOUN,lip,NN,dobj,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",gently,ADV,gently,RB,advmod,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",looked,VERB,look,VBD,conj,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",gums,NOUN,gum,NNS,pobj,"
    Betty Jean pulled my lower lip gently and looked at my gums.",,,
Chapter 34,"Mail, Measles and More",Betty,PROPN,betty,NNP,compound,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",Jean,PROPN,jean,NNP,nsubj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",brought,VERB,bring,VBD,ROOT,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",radio,NOUN,radio,NN,dobj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",kitchen,NOUN,kitchen,NN,pobj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",felt,VERB,feel,VBD,conj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",like,ADP,like,IN,prep,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",little,ADJ,little,JJ,amod,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",party,NOUN,party,NN,pobj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",heard,VERB,hear,VBD,advcl,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",news,NOUN,news,NN,dobj,"Betty Jean brought up the radio from the kitchen, and it felt like a little party, until we heard the news.",,,
Chapter 34,"Mail, Measles and More",thirsty,ADJ,thirsty,JJ,acomp,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",came,VERB,come,VBD,conj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",rang,VERB,ring,VBD,advcl,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",little,ADJ,little,JJ,amod,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",bell,NOUN,bell,NN,dobj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",Betty,PROPN,betty,NNP,compound,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",Jean,PROPN,jean,NNP,nsubj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,Betty Jean,PERSON
Chapter 34,"Mail, Measles and More",bed,NOUN,bed,NN,pobj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",pulled,VERB,pull,VBD,ROOT,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",robe,NOUN,robe,NN,pobj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",crept,VERB,creep,VBD,conj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 34,"Mail, Measles and More",hall,NOUN,hall,NN,dobj,"But I was thirsty, and no one came when I rang the little bell Betty Jean had put next to my bed, so I pulled on my robe and crept down the hall.",,,
Chapter 40,Dynamite,got,VERB,get,VBD,advcl,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,,
Chapter 40,Dynamite,home,ADV,home,RB,advmod,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,,
Chapter 40,Dynamite,Betty,PROPN,betty,NNP,compound,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,Betty Jean,PERSON
Chapter 40,Dynamite,Jean,PROPN,jean,NNP,nsubj,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,Betty Jean,PERSON
Chapter 40,Dynamite,waiting,VERB,wait,VBG,ROOT,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,,
Chapter 40,Dynamite,me,PRON,i,PRP,pobj,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,,
Chapter 40,Dynamite,kitchen,NOUN,kitchen,NN,pobj,"
    When I got home, Betty Jean was waiting for me in the kitchen.",,,
Chapter 40,Dynamite,Thank,VERB,thank,VBP,ROOT,"
    “Thank you, Betty Jean.”",,,
Chapter 40,Dynamite,Betty,PROPN,betty,NNP,compound,"
    “Thank you, Betty Jean.”",,Betty Jean,PERSON
Chapter 40,Dynamite,Jean,PROPN,jean,NNP,npadvmod,"
    “Thank you, Betty Jean.”",,Betty Jean,PERSON
Chapter 40,Dynamite,noticed,VERB,notice,VBD,ccomp,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,Betty,PROPN,betty,NNP,compound,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,Betty Jean,PERSON
Chapter 40,Dynamite,Jean,PROPN,jean,NNP,nsubj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,Betty Jean,PERSON
Chapter 40,Dynamite,looking,VERB,look,VBG,ccomp,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,me,PRON,i,PRP,pobj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,her,PRON,her,PRP$,poss,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,arms,NOUN,arm,NNS,nsubj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,crossed,VERB,cross,VBD,ROOT,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,frown,NOUN,frown,NN,dobj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,face,NOUN,face,NN,pobj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,started,VERB,start,VBD,conj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,think,VERB,think,VB,xcomp,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,going,VERB,go,VBG,ccomp,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,shower,NOUN,shower,NN,dobj,"
    Then I noticed Betty Jean was still looking at me, her arms crossed, a frown on her face, and I started to think I wasn’t going to get that shower.",,,
Chapter 40,Dynamite,Funny,ADJ,funny,JJ,amod,"
    “Funny thing is,” said Betty Jean.",,,
Chapter 40,Dynamite,thing,NOUN,thing,NN,nsubj,"
    “Funny thing is,” said Betty Jean.",,,
Chapter 40,Dynamite,said,VERB,say,VBD,ROOT,"
    “Funny thing is,” said Betty Jean.",,,
Chapter 40,Dynamite,Betty,PROPN,betty,NNP,compound,"
    “Funny thing is,” said Betty Jean.",,Betty Jean,PERSON
Chapter 40,Dynamite,Jean,PROPN,jean,NNP,nsubj,"
    “Funny thing is,” said Betty Jean.",,Betty Jean,PERSON
Chapter 41,Consequences,Betty,PROPN,betty,NNP,compound,Once to Betty Jean.,,Betty Jean,PERSON
Chapter 41,Consequences,Jean,PROPN,jean,NNP,pobj,Once to Betty Jean.,,Betty Jean,PERSON
Chapter 41,Consequences,turned,VERB,turn,VBD,ROOT,"
    He turned to Betty Jean.",,,
Chapter 41,Consequences,Betty,PROPN,betty,NNP,compound,"
    He turned to Betty Jean.",,Betty Jean,PERSON
Chapter 41,Consequences,Jean,PROPN,jean,NNP,pobj,"
    He turned to Betty Jean.",,Betty Jean,PERSON
Chapter 41,Consequences,Betty,PROPN,betty,NNP,compound,"
    Betty Jean nodded.",,Betty Jean,PERSON
Chapter 41,Consequences,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean nodded.",,Betty Jean,PERSON
Chapter 41,Consequences,nodded,VERB,nod,VBD,ROOT,"
    Betty Jean nodded.",,,
Chapter 41,Consequences,Betty,PROPN,betty,NNP,compound,"
    Betty Jean nodded again.",,Betty Jean,PERSON
Chapter 41,Consequences,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean nodded again.",,Betty Jean,PERSON
Chapter 41,Consequences,nodded,VERB,nod,VBD,ROOT,"
    Betty Jean nodded again.",,,
Chapter 44,Stop This Outrageous Purge,Betty,PROPN,betty,NNP,compound,"
    Betty Jean came in then, serving cake and coffee.",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean came in then, serving cake and coffee.",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,came,VERB,come,VBD,ROOT,"
    Betty Jean came in then, serving cake and coffee.",,,
Chapter 44,Stop This Outrageous Purge,serving,VERB,serve,VBG,advcl,"
    Betty Jean came in then, serving cake and coffee.",,,
Chapter 44,Stop This Outrageous Purge,cake,NOUN,cake,NN,dobj,"
    Betty Jean came in then, serving cake and coffee.",,,
Chapter 44,Stop This Outrageous Purge,coffee,NOUN,coffee,NN,conj,"
    Betty Jean came in then, serving cake and coffee.",,,
Chapter 44,Stop This Outrageous Purge,Betty,PROPN,betty,NNP,compound,"“Betty Jean,” I asked, “are you registered to vote?”",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,Jean,PROPN,jean,NNP,dep,"“Betty Jean,” I asked, “are you registered to vote?”",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,asked,VERB,ask,VBD,ROOT,"“Betty Jean,” I asked, “are you registered to vote?”",,,
Chapter 44,Stop This Outrageous Purge,registered,VERB,register,VBN,ccomp,"“Betty Jean,” I asked, “are you registered to vote?”",,,
Chapter 44,Stop This Outrageous Purge,vote,VERB,vote,VB,xcomp,"“Betty Jean,” I asked, “are you registered to vote?”",,,
Chapter 44,Stop This Outrageous Purge,Betty,PROPN,betty,NNP,compound,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,Jean,PROPN,jean,NNP,nsubj,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,listened,VERB,listen,VBD,ROOT,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,quietly,ADV,quietly,RB,advmod,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,talked,VERB,talk,VBD,advcl,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,till,SCONJ,till,IN,mark,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,finally,ADV,finally,RB,advmod,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,said,VERB,say,VBD,advcl,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,think,VERB,think,VBP,ccomp,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,know,VERB,know,VB,ccomp,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,couple,NOUN,couple,NN,dobj,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,people,NOUN,people,NNS,pobj,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,willing,ADJ,willing,JJ,acomp,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,sign,VERB,sign,VB,xcomp,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,petition,NOUN,petition,NN,dobj,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,like,ADP,like,IN,prep,"Betty Jean listened quietly as he talked, till finally she said, “I think I might know a couple of people who might be willing to sign a petition like that.",,,
Chapter 44,Stop This Outrageous Purge,heard,VERB,hear,VBD,ROOT,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,petition,NOUN,petition,NN,compound,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,drive,NOUN,drive,NN,pobj,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,Betty,PROPN,betty,NNP,compound,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,Jean,PROPN,jean,NNP,nsubj,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,Betty Jean,PERSON
Chapter 44,Stop This Outrageous Purge,Pastor,PROPN,pastor,NNP,compound,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,George,PROPN,george,NNP,conj,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,organizing,VERB,organize,VBG,pcomp,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,colored,ADJ,colored,JJ,amod,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 44,Stop This Outrageous Purge,folks,NOUN,folk,NNS,dobj,She’d already heard about the petition drive and how Betty Jean and Pastor George were organizing the colored folks.,,,
Chapter 46,"Saints, Sinners and Savables",Late,ADV,late,RB,advmod,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,Late in the afternoon,TIME
Chapter 46,"Saints, Sinners and Savables",afternoon,NOUN,afternoon,NN,pobj,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,Late in the afternoon,TIME
Chapter 46,"Saints, Sinners and Savables",Betty,PROPN,betty,NNP,compound,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",Jean,PROPN,jean,NNP,nsubj,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",Pastor,PROPN,pastor,NNP,compound,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",George,PROPN,george,NNP,conj,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",stopped,VERB,stop,VBD,ROOT,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",drop,VERB,drop,VB,xcomp,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",signatures,NOUN,signature,NNS,dobj,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",collected,VERB,collect,VBN,relcl,"
    Late in the afternoon, Betty Jean and Pastor George stopped by to drop off all the signatures they had collected.",,,
Chapter 46,"Saints, Sinners and Savables",Pastor,PROPN,pastor,NNP,compound,"
    “Pastor George and I will handle that,” said Betty Jean.",,,
Chapter 46,"Saints, Sinners and Savables",George,PROPN,george,NNP,nsubj,"
    “Pastor George and I will handle that,” said Betty Jean.",,,
Chapter 46,"Saints, Sinners and Savables",handle,VERB,handle,VB,ccomp,"
    “Pastor George and I will handle that,” said Betty Jean.",,,
Chapter 46,"Saints, Sinners and Savables",said,VERB,say,VBD,ROOT,"
    “Pastor George and I will handle that,” said Betty Jean.",,,
Chapter 46,"Saints, Sinners and Savables",Betty,PROPN,betty,NNP,compound,"
    “Pastor George and I will handle that,” said Betty Jean.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",Jean,PROPN,jean,NNP,nsubj,"
    “Pastor George and I will handle that,” said Betty Jean.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",Betty,PROPN,betty,NNP,compound,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,Betty Jean,PERSON
Chapter 46,"Saints, Sinners and Savables",got,VERB,get,VBD,ROOT,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",her,PRON,her,PRP$,poss,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",shoe,NOUN,shoe,NN,compound,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",box,NOUN,box,NN,dobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",people,NOUN,people,NNS,pobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",neighborhood,NOUN,neighborhood,NN,pobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",Daddy,PROPN,daddy,NNP,nsubj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",told,VERB,tell,VBD,conj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",her,PRON,she,PRP,dobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",free,ADJ,free,JJ,amod,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",use,NOUN,use,NN,dobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",phone,NOUN,phone,NN,pobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",got,VERB,get,VBD,conj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",real,ADV,real,RB,advmod,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",good,ADJ,good,JJ,acomp,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",dialing,NOUN,dialing,NN,pobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",cooking,NOUN,cooking,NN,conj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",sweet,ADJ,sweet,JJ,advmod,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",talking,VERB,talk,VBG,advcl,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",folding,VERB,fold,VBG,conj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 46,"Saints, Sinners and Savables",laundry,NOUN,laundry,NN,dobj,"
    Betty Jean got her own shoe box of people in her neighborhood, and Daddy told her to make free use of our phone, so she got real good at dialing and cooking, sweet-talking and folding laundry.",,,
Chapter 51,Stopping by Betty Jean’s,making,VERB,make,VBG,ROOT,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,extra,ADJ,extra,JJ,amod,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,copies,NOUN,copy,NNS,dobj,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,pobj,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Pastor,PROPN,pastor,NNP,compound,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,George,PROPN,george,NNP,conj,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,going,VERB,go,VBG,conj,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,drop,VERB,drop,VB,xcomp,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
Chapter 51,Stopping by Betty Jean’s,dinner,NOUN,dinner,NN,pobj,"
    We were making some extra copies for Betty Jean and Pastor George and were going to drop them off before dinner.",,,
