chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 33,THE FAMOUS DING LING CIRCUS,Emma,PROPN,emma,NNP,poss,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,essay,NOUN,essay,NN,nsubj,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,me,PRON,i,PRP,nsubj,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,decide,VERB,decide,VB,ccomp,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,glad,ADJ,glad,JJ,acomp,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,Union,PROPN,union,NNP,nsubj,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,Union,ORG
Chapter 33,THE FAMOUS DING LING CIRCUS,won,VERB,win,VBN,ccomp,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,war,NOUN,war,NN,dobj,"And even though I was from the South, Emma’s essay made me decide that I was glad the Union had won the war.",,,
Chapter 2,THE GIRL FROM BOSTON,year,NOUN,year,NN,appos,"
      A whole year, I thought.",,A whole year,DATE
Chapter 2,THE GIRL FROM BOSTON,thought,VERB,think,VBD,ROOT,"
      A whole year, I thought.",,,
Chapter 2,THE GIRL FROM BOSTON,years,NOUN,year,NNS,npadvmod,He’s four years older than me and real smart.,,four years,DATE
Chapter 2,THE GIRL FROM BOSTON,older,ADJ,old,JJR,acomp,He’s four years older than me and real smart.,,,
Chapter 2,THE GIRL FROM BOSTON,me,PRON,i,PRP,pobj,He’s four years older than me and real smart.,,,
Chapter 2,THE GIRL FROM BOSTON,real,ADV,real,RB,advmod,He’s four years older than me and real smart.,,,
Chapter 2,THE GIRL FROM BOSTON,smart,ADJ,smart,JJ,conj,He’s four years older than me and real smart.,,,
Chapter 2,THE GIRL FROM BOSTON, ,SPACE, ,_SP,dep, “It’s in Massachusetts.”,,,
Chapter 2,THE GIRL FROM BOSTON,Massachusetts,PROPN,massachusetts,NNP,pobj, “It’s in Massachusetts.”,,Massachusetts,GPE
Chapter 23,EASY AS BREATHING,Massachusetts,PROPN,massachusetts,NNP,ROOT,"
      “Massachusetts?”",,Massachusetts,GPE
Chapter 3,DOING THE WASH,kids,NOUN,kid,NNS,appos,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,jobs,NOUN,job,NNS,dobj,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,cept,VERB,cept,VB,xcomp,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,little,ADJ,little,JJ,amod,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,Robert,PROPN,robert,NNP,dobj,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,Lois,PROPN,lois,NNP,conj,"All of us kids have jobs, ‘cept little Robert and Lois who are only four and two.",,,
Chapter 3,DOING THE WASH,cows,NOUN,cow,NNS,dobj,"We always have at least three cows, so we’ll have enough milk and butter.",,,
Chapter 3,DOING THE WASH,milk,NOUN,milk,NN,dobj,"We always have at least three cows, so we’ll have enough milk and butter.",,,
Chapter 3,DOING THE WASH,butter,NOUN,butter,NN,conj,"We always have at least three cows, so we’ll have enough milk and butter.",,,
Chapter 3,DOING THE WASH,Washing,NOUN,washing,NN,nsubj,Washing was usually Della and Ollie’s job.,,,
Chapter 3,DOING THE WASH,usually,ADV,usually,RB,advmod,Washing was usually Della and Ollie’s job.,,,
Chapter 3,DOING THE WASH,Della,PROPN,della,NNP,attr,Washing was usually Della and Ollie’s job.,,Della,ORG
Chapter 3,DOING THE WASH,Ollie,PROPN,ollie,NNP,conj,Washing was usually Della and Ollie’s job.,,,
Chapter 3,DOING THE WASH,job,NOUN,job,NN,attr,Washing was usually Della and Ollie’s job.,,,
Chapter 16,I CALL EMMA A LIAR ,Della,PROPN,della,NNP,nsubj,"Della, Ollie, Ulman, and Elman went to the high school.",,Della,ORG
Chapter 16,I CALL EMMA A LIAR ,Ollie,PROPN,ollie,NNP,conj,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 16,I CALL EMMA A LIAR ,Ulman,PROPN,ulman,NNP,conj,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 16,I CALL EMMA A LIAR ,Elman,PROPN,elman,NNP,conj,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 16,I CALL EMMA A LIAR ,went,VERB,go,VBD,ROOT,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 16,I CALL EMMA A LIAR ,high,ADJ,high,JJ,amod,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 16,I CALL EMMA A LIAR ,school,NOUN,school,NN,pobj,"Della, Ollie, Ulman, and Elman went to the high school.",,,
Chapter 26,HOW LONG WILL HELL LAST?,sitting,VERB,sit,VBG,advcl,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,,
Chapter 26,HOW LONG WILL HELL LAST?,bale,NOUN,bale,NN,pobj,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,,
Chapter 26,HOW LONG WILL HELL LAST?,hay,NOUN,hay,NN,pobj,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,,
Chapter 26,HOW LONG WILL HELL LAST?,oldest,ADJ,old,JJS,amod,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,,
Chapter 26,HOW LONG WILL HELL LAST?,sister,NOUN,sister,NN,attr,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,,
Chapter 26,HOW LONG WILL HELL LAST?,Della,PROPN,della,NNP,appos,"
       There, sitting on a bale of hay, was my oldest sister, Della.",,Della,ORG
Chapter 26,HOW LONG WILL HELL LAST?,Della,PROPN,della,NNP,nsubj,Della asked.,,Della,ORG
Chapter 26,HOW LONG WILL HELL LAST?,asked,VERB,ask,VBD,ROOT,Della asked.,,,
Chapter 26,HOW LONG WILL HELL LAST?,Della,PROPN,della,NNP,nsubj,Della turned bright red and that made me laugh even harder.,,Della,ORG
Chapter 26,HOW LONG WILL HELL LAST?,turned,VERB,turn,VBD,ROOT,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,bright,ADJ,bright,JJ,amod,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,red,NOUN,red,NN,dobj,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,me,PRON,i,PRP,nsubj,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,laugh,VERB,laugh,VB,ccomp,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,harder,ADV,hard,RBR,advmod,Della turned bright red and that made me laugh even harder.,,,
Chapter 26,HOW LONG WILL HELL LAST?,Della,PROPN,della,NNP,nsubj," 
      Della picked up her work apron and put it back on.  ",,Della,ORG
Chapter 26,HOW LONG WILL HELL LAST?,picked,VERB,pick,VBD,ROOT," 
      Della picked up her work apron and put it back on.  ",,,
Chapter 26,HOW LONG WILL HELL LAST?,her,PRON,her,PRP$,poss," 
      Della picked up her work apron and put it back on.  ",,,
Chapter 26,HOW LONG WILL HELL LAST?,work,NOUN,work,NN,compound," 
      Della picked up her work apron and put it back on.  ",,,
Chapter 26,HOW LONG WILL HELL LAST?,apron,NOUN,apron,NN,dobj," 
      Della picked up her work apron and put it back on.  ",,,
Chapter 26,HOW LONG WILL HELL LAST?, ,SPACE, ,_SP,punct," 
      Della picked up her work apron and put it back on.  ",,,
Chapter 30,THANKSGIVING,Della,PROPN,della,NNP,nsubj,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,Della,ORG
Chapter 30,THANKSGIVING,gushed,VERB,gush,VBD,ROOT,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,bout,NOUN,bout,NN,pobj,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,Mr.,PROPN,mr.,NNP,compound,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,Fulton,PROPN,fulton,NNP,dobj,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,Mr. Fulton,Fulton,PERSON
Chapter 30,THANKSGIVING,boy,NOUN,boy,NN,pobj,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,gon,VERB,gon,VBG,pcomp,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,na,PART,na,TO,aux,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,ask,VERB,ask,VB,xcomp,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,her,PRON,her,PRP$,poss,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,hand,NOUN,hand,NN,pobj,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,day,NOUN,day,NN,npadvmod,Della gushed on and on ‘bout Mr. Fulton’s boy and how he was gonna ask for her hand any day now.,,,
Chapter 30,THANKSGIVING,Mama,PROPN,mama,NNP,nsubj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,started,VERB,start,VBD,ccomp,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,wailing,VERB,wail,VBG,xcomp,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,Ollie,PROPN,ollie,NNP,nsubj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,jumped,VERB,jump,VBD,ROOT,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,towel,NOUN,towel,NN,dobj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,ran,VERB,run,VBD,conj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,Della,PROPN,della,NNP,pobj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,Della,ORG
Chapter 30,THANKSGIVING,idea,NOUN,idea,NN,dobj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,knocked,VERB,knock,VBD,conj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING,chair,NOUN,chair,NN,dobj,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 30,THANKSGIVING, ,SPACE, ,_SP,punct,"Mama started wailing, so Ollie jumped up to get a towel, but she ran into Della, who’d had the same idea, and they knocked over a chair.  ",,,
Chapter 33,THE FAMOUS DING LING CIRCUS,Pa,PROPN,pa,NNP,nsubj,Pa had taken Della to the circus when she was still an only child.,,,
Chapter 33,THE FAMOUS DING LING CIRCUS,taken,VERB,take,VBN,ROOT,Pa had taken Della to the circus when she was still an only child.,,,
Chapter 33,THE FAMOUS DING LING CIRCUS,Della,PROPN,della,NNP,dobj,Pa had taken Della to the circus when she was still an only child.,,Della,ORG
Chapter 33,THE FAMOUS DING LING CIRCUS,circus,NOUN,circus,NN,pobj,Pa had taken Della to the circus when she was still an only child.,,,
Chapter 33,THE FAMOUS DING LING CIRCUS,child,NOUN,child,NN,attr,Pa had taken Della to the circus when she was still an only child.,,,
Chapter 3,DOING THE WASH,year,NOUN,year,NN,npadvmod," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,Ten-year-old,DATE
Chapter 3,DOING THE WASH,old,ADJ,old,JJ,amod," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,Ten-year-old,DATE
Chapter 3,DOING THE WASH,Earl,PROPN,earl,NNP,nsubjpass," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,Earl,PERSON
Chapter 3,DOING THE WASH,Pearl,PROPN,pearl,NNP,conj," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,,
Chapter 3,DOING THE WASH,drafted,VERB,draft,VBN,ROOT," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,,
Chapter 3,DOING THE WASH,helping,VERB,help,VBG,pcomp," 
      Ten-year-old Earl and Pearl had been drafted into helping too.",,,
Chapter 3,DOING THE WASH,Earl,PROPN,earl,NNP,nsubj,"
      Earl was trying to keep the huge fire going under the big black pot.",,Earl,PERSON
Chapter 3,DOING THE WASH,trying,VERB,try,VBG,ROOT,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,huge,ADJ,huge,JJ,amod,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,fire,NOUN,fire,NN,dobj,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,going,VERB,go,VBG,acl,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,big,ADJ,big,JJ,amod,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,black,ADJ,black,JJ,amod,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,pot,NOUN,pot,NN,pobj,"
      Earl was trying to keep the huge fire going under the big black pot.",,,
Chapter 3,DOING THE WASH,Earl,PROPN,earl,NNP,nsubj,Earl stirred them with an old broom handle.,,Earl,PERSON
Chapter 3,DOING THE WASH,stirred,VERB,stir,VBD,ROOT,Earl stirred them with an old broom handle.,,,
Chapter 3,DOING THE WASH,old,ADJ,old,JJ,amod,Earl stirred them with an old broom handle.,,,
Chapter 3,DOING THE WASH,broom,NOUN,broom,NN,compound,Earl stirred them with an old broom handle.,,,
Chapter 3,DOING THE WASH,handle,NOUN,handle,NN,pobj,Earl stirred them with an old broom handle.,,,
Chapter 3,DOING THE WASH,Earl,PROPN,earl,NNP,nsubj,Earl forgot to stir.,,Earl,PERSON
Chapter 3,DOING THE WASH,forgot,VERB,forget,VBD,ROOT,Earl forgot to stir.,,,
Chapter 3,DOING THE WASH,stir,VERB,stir,VB,xcomp,Earl forgot to stir.,,,
Chapter 3,DOING THE WASH,Mama,PROPN,mama,NNP,nsubj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,walked,VERB,walk,VBD,ROOT,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,pot,NOUN,pot,NN,pobj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,grabbed,VERB,grab,VBD,conj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,broom,NOUN,broom,NN,compound,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,handle,NOUN,handle,NN,dobj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,Earl,PROPN,earl,NNP,pobj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,Earl,PERSON
Chapter 3,DOING THE WASH,began,VERB,begin,VBD,conj,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,stirring,VERB,stir,VBG,xcomp,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 3,DOING THE WASH,furiously,ADV,furiously,RB,advmod,"
      Mama walked back towards the pot, grabbed the broom handle from Earl, and began stirring furiously.",,,
Chapter 15,FRIED CHICKEN FOR SUPPER,Late,ADV,late,RB,advmod,"Late that afternoon, me and Earl were helping Pa.  ",,Late that afternoon,TIME
Chapter 15,FRIED CHICKEN FOR SUPPER,afternoon,NOUN,afternoon,NN,npadvmod,"Late that afternoon, me and Earl were helping Pa.  ",,Late that afternoon,TIME
Chapter 15,FRIED CHICKEN FOR SUPPER,me,PRON,i,PRP,nsubj,"Late that afternoon, me and Earl were helping Pa.  ",,,
Chapter 15,FRIED CHICKEN FOR SUPPER,Earl,PROPN,earl,NNP,conj,"Late that afternoon, me and Earl were helping Pa.  ",,Earl,PERSON
Chapter 15,FRIED CHICKEN FOR SUPPER,helping,VERB,help,VBG,ROOT,"Late that afternoon, me and Earl were helping Pa.  ",,,
Chapter 15,FRIED CHICKEN FOR SUPPER,Pa.,PROPN,pa.,NNP,npadvmod,"Late that afternoon, me and Earl were helping Pa.  ",,Pa.,GPE
Chapter 15,FRIED CHICKEN FOR SUPPER, ,SPACE, ,_SP,punct,"Late that afternoon, me and Earl were helping Pa.  ",,Late that afternoon,TIME
Chapter 15,FRIED CHICKEN FOR SUPPER,Earl,PROPN,earl,NNP,nsubj,Earl was three or four rows behind us now.,,Earl,PERSON
Chapter 15,FRIED CHICKEN FOR SUPPER,rows,NOUN,row,NNS,npadvmod,Earl was three or four rows behind us now.,,,
Chapter 18,THE DONKEY,evening,NOUN,evening,NN,npadvmod,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,sat,VERB,sit,VBD,ROOT,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,dining,NOUN,dining,NN,compound,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,room,NOUN,room,NN,compound,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,table,NOUN,table,NN,pobj,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,Pearl,PROPN,pearl,NNP,pobj,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 18,THE DONKEY,Earl,PROPN,earl,NNP,conj,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,Earl,PERSON
Chapter 18,THE DONKEY,homework,NOUN,homework,NN,dobj,"      
      That evening I sat at the dining room table with Pearl and Earl doing my homework.",,,
Chapter 30,THANKSGIVING,Pearl,PROPN,pearl,NNP,nsubj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,reached,VERB,reach,VBD,ROOT,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,drumstick,NOUN,drumstick,NN,pobj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,tipped,VERB,tip,VBD,conj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,green,ADJ,green,JJ,amod,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,beans,NOUN,bean,NNS,dobj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,Earl,PROPN,earl,NNP,nsubj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,Earl,PERSON
Chapter 30,THANKSGIVING,started,VERB,start,VBD,conj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,whining,VERB,whine,VBG,xcomp,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,cause,VERB,cause,VB,mark,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,wanted,VERB,want,VBD,advcl,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,drumstick,NOUN,drumstick,NN,dobj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,left,ADJ,left,JJ,acomp,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,subject,NOUN,subject,NN,nsubj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,me,PRON,i,PRP,pobj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,driving,VERB,drive,VBG,conj,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 30,THANKSGIVING,come,VERB,come,VB,ccomp,"Then Pearl reached for a drumstick and tipped over the green beans, and Earl started whining ‘cause he wanted a drumstick and there weren’t no more left, and the subject of me driving didn’t come up again.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,having,VERB,have,VBG,ccomp,"
      “We’re having our dress rehearsal,” said Earl.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,dress,NOUN,dress,NN,compound,"
      “We’re having our dress rehearsal,” said Earl.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,rehearsal,NOUN,rehearsal,NN,dobj,"
      “We’re having our dress rehearsal,” said Earl.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,said,VERB,say,VBD,ROOT,"
      “We’re having our dress rehearsal,” said Earl.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,Earl,PROPN,earl,NNP,nsubj,"
      “We’re having our dress rehearsal,” said Earl.",,Earl,PERSON
Chapter 38,THE FIGHT IN THE SCHOOL, ,SPACE, ,_SP,dobj," “Earl, Raymond, out the window,” she ordered.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,Earl,PROPN,earl,NNP,ccomp," “Earl, Raymond, out the window,” she ordered.",,Earl,PERSON
Chapter 38,THE FIGHT IN THE SCHOOL,Raymond,PROPN,raymond,NNP,npadvmod," “Earl, Raymond, out the window,” she ordered.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,window,NOUN,window,NN,pobj," “Earl, Raymond, out the window,” she ordered.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,ordered,VERB,order,VBD,ROOT," “Earl, Raymond, out the window,” she ordered.",,,
Chapter 38,THE FIGHT IN THE SCHOOL,Pa,PROPN,pa,NNP,nsubj,"
      Pa and Earl came running down the street.  ",,,
Chapter 38,THE FIGHT IN THE SCHOOL,Earl,PROPN,earl,NNP,conj,"
      Pa and Earl came running down the street.  ",,Earl,PERSON
Chapter 38,THE FIGHT IN THE SCHOOL,came,VERB,come,VBD,ROOT,"
      Pa and Earl came running down the street.  ",,,
Chapter 38,THE FIGHT IN THE SCHOOL,running,VERB,run,VBG,advcl,"
      Pa and Earl came running down the street.  ",,,
Chapter 38,THE FIGHT IN THE SCHOOL,street,NOUN,street,NN,pobj,"
      Pa and Earl came running down the street.  ",,,
Chapter 38,THE FIGHT IN THE SCHOOL, ,SPACE, ,_SP,punct,"
      Pa and Earl came running down the street.  ",,,
Chapter 45,THE FLU,Earl,PROPN,earl,NNP,conj,She and Earl were only two years younger than me.,,Earl,PERSON
Chapter 45,THE FLU,years,NOUN,year,NNS,npadvmod,She and Earl were only two years younger than me.,,only two years,DATE
Chapter 45,THE FLU,younger,ADJ,young,JJR,acomp,She and Earl were only two years younger than me.,,,
Chapter 45,THE FLU,me,PRON,i,PRP,pobj,She and Earl were only two years younger than me.,,,
Chapter 50,A CHANGE OF PLANS,Me,PRON,i,PRP,nsubj,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,,
Chapter 50,A CHANGE OF PLANS,Robert,PROPN,robert,NNP,appos,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,Robert,PERSON
Chapter 50,A CHANGE OF PLANS,Earl,PROPN,earl,NNP,conj,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,Earl,PERSON
Chapter 50,A CHANGE OF PLANS,Raymond,PROPN,raymond,NNP,conj,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,,
Chapter 50,A CHANGE OF PLANS,share,VERB,share,VBP,ROOT,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,,
Chapter 50,A CHANGE OF PLANS,bedroom,NOUN,bedroom,NN,dobj,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,,
Chapter 50,A CHANGE OF PLANS,second,ADJ,second,JJ,amod,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,second,ORDINAL
Chapter 50,A CHANGE OF PLANS,floor,NOUN,floor,NN,pobj,"Me, Robert, Earl, and Raymond share a bedroom on the second floor.",,,
Chapter 50,A CHANGE OF PLANS,Little,ADJ,little,JJ,amod,Little Robert was already asleep and Earl was busy changing into his pajamas.,,,
Chapter 50,A CHANGE OF PLANS,Robert,PROPN,robert,NNP,nsubj,Little Robert was already asleep and Earl was busy changing into his pajamas.,,Robert,PERSON
Chapter 50,A CHANGE OF PLANS,asleep,ADJ,asleep,JJ,acomp,Little Robert was already asleep and Earl was busy changing into his pajamas.,,,
Chapter 50,A CHANGE OF PLANS,Earl,PROPN,earl,NNP,nsubj,Little Robert was already asleep and Earl was busy changing into his pajamas.,,Earl,PERSON
