chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",perfect,ADJ,perfect,JJ,acomp,[JL492]AU: I added this since Frau Gamperl’s English is perfect everywhere else in the MS.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",MS,PROPN,ms,NNP,pobj,[JL492]AU: I added this since Frau Gamperl’s English is perfect everywhere else in the MS.,,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",changed,VERB,change,VBN,ccomp,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Frau,PROPN,frau,NNP,compound,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,Frau Kumar,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Kumar,PROPN,kumar,NNP,nsubj,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,Frau Kumar,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",speak,VERB,speak,VB,xcomp,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",good,ADJ,good,JJ,amod,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",English,PROPN,english,NNP,dobj,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,English,LANGUAGE
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",MS,PROPN,ms,NNP,pobj,"Should this be changed to “May” (since Frau Kumar seems to speak very good English elsewhere in the MS)?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",JL579]AU,X,jl579]au,XX,dep,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Katarina,PROPN,katarina,NNP,nsubjpass,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,Katarina,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",described,VERB,describe,VBN,advcl,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",speaking,VERB,speak,VBG,pcomp,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",near,ADV,near,RB,advmod,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",perfect,ADJ,perfect,JJ,amod,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",English,PROPN,english,NNP,dobj,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,English,LANGUAGE
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",earlier,ADV,early,RBR,advmod,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",MS,PROPN,ms,NNP,pobj,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",changed,VERB,change,VBN,ROOT,"[JL579]AU: Since Katarina is described as speaking “near-perfect English” earlier in the MS, should this be changed to “There you are”?
",,,
Chapter 35,Green Hair Dye,think,VERB,think,VB,ROOT,"
    “Do you think Haider will get his million signatures?”",,,
Chapter 35,Green Hair Dye,Haider,PROPN,haider,NNP,nsubj,"
    “Do you think Haider will get his million signatures?”",Mr. Haider,Haider,PERSON
Chapter 35,Green Hair Dye,his,PRON,his,PRP$,compound,"
    “Do you think Haider will get his million signatures?”",,,
Chapter 35,Green Hair Dye,million,NUM,million,CD,nummod,"
    “Do you think Haider will get his million signatures?”",,million,CARDINAL
Chapter 35,Green Hair Dye,signatures,NOUN,signature,NNS,dobj,"
    “Do you think Haider will get his million signatures?”",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Haider,PROPN,haider,NNP,nsubj,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",Mr. Haider,Haider,PERSON
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",his,PRON,his,PRP$,compound,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",million,NUM,million,CD,nummod,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,million,CARDINAL
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",signatures,NOUN,signature,NNS,dobj,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",Dad,PROPN,dad,NNP,nsubj,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",said,VERB,say,VBD,parataxis,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",glancing,VERB,glance,VBG,advcl,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",page,NOUN,page,NN,pobj,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 39,"So Long, Farewell, auf Wiedersehen, Adieu",paper,NOUN,paper,NN,pobj,"
    “Well, Haider didn’t get his million signatures,” Dad said, glancing at the front page of the paper.",,,
Chapter 4,On the Plane,Her,PRON,her,PRP$,poss,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,eyes,NOUN,eye,NNS,nsubj,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,closed,VERB,close,VBD,ROOT,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,minute,NOUN,minute,NN,npadvmod,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,a minute later,TIME
Chapter 4,On the Plane,later,ADV,later,RB,advmod,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,a minute later,TIME
Chapter 4,On the Plane,snoring,VERB,snore,VBG,conj,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,small,ADJ,small,JJ,amod,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,soft,ADJ,soft,JJ,amod,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,dainty,ADJ,dainty,JJ,amod,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 4,On the Plane,snores,NOUN,snore,NNS,dobj,"Her eyes closed, and a minute later she was snoring—small, soft, dainty snores.",,,
Chapter 38,At the Ball,Clearly,ADV,clearly,RB,advmod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,prepared,VERB,prepare,VBN,ROOT,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,minute,NOUN,minute,NN,npadvmod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,a minute later,TIME
Chapter 38,At the Ball,later,ADV,later,RB,advmod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,a minute later,TIME
Chapter 38,At the Ball,signs,NOUN,sign,NNS,nsubjpass,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,accident,NOUN,accident,NN,pobj,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,erased,VERB,erase,VBN,advcl,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,small,ADJ,small,JJ,amod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,wet,ADJ,wet,JJ,amod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,patch,NOUN,patch,NN,pobj,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,spilled,VERB,spill,VBN,amod,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,drinks,NOUN,drink,NNS,pobj,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,stone,NOUN,stone,NN,compound,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 38,At the Ball,floor,NOUN,floor,NN,pobj,"Clearly, they were prepared for this, because a minute later, all signs of the accident had been erased, except for a small wet patch from the spilled drinks on the stone floor.",,,
Chapter 4,On the Plane,Finally,ADV,finally,RB,advmod,"Finally, I ditched the animals and just counted backward from a hundred.",,,
Chapter 4,On the Plane,ditched,VERB,ditch,VBD,ROOT,"Finally, I ditched the animals and just counted backward from a hundred.",,,
Chapter 4,On the Plane,animals,NOUN,animal,NNS,dobj,"Finally, I ditched the animals and just counted backward from a hundred.",,,
Chapter 4,On the Plane,counted,VERB,count,VBD,conj,"Finally, I ditched the animals and just counted backward from a hundred.",,,
Chapter 4,On the Plane,backward,ADV,backward,RB,advmod,"Finally, I ditched the animals and just counted backward from a hundred.",,,
Chapter 4,On the Plane,thought,VERB,think,VBD,relcl,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,,
Chapter 4,On the Plane,counting,VERB,count,VBG,pcomp,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,,
Chapter 4,On the Plane,gerbils,NOUN,gerbil,NNS,dobj,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,,
Chapter 4,On the Plane,instead,ADV,instead,RB,advmod,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,,
Chapter 4,On the Plane,pulled,VERB,pull,VBD,conj,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,,
Chapter 4,On the Plane,Doomsday,PROPN,doomsday,NNP,compound,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,Doomsday Journal #4,ORG
Chapter 4,On the Plane,Journal,PROPN,journal,NNP,dobj,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,Doomsday Journal #4,ORG
Chapter 4,On the Plane,4,NUM,4,CD,nummod,"
    I thought about counting gerbils, but instead, I pulled out Doomsday Journal #4.",,Doomsday Journal #4,ORG
Chapter 26,The Pig Journal,flipped,VERB,flip,VBD,ROOT,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,pages,NOUN,page,NNS,pobj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,Doomsday,PROPN,doomsday,NNP,compound,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,Doomsday Journal #4,ORG
Chapter 26,The Pig Journal,Journal,PROPN,journal,NNP,pobj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,Doomsday Journal #4,ORG
Chapter 26,The Pig Journal,4,NUM,4,CD,dobj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,Doomsday Journal #4,ORG
Chapter 26,The Pig Journal,read,VERB,read,VB,conj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,entry,NOUN,entry,NN,compound,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,aloud:[JL379][KL380,NOUN,aloud:[jl379][kl380,NN,dobj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,   ,SPACE,   ,_SP,dep,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,trying,VERB,try,VBG,ccomp,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,me,PRON,i,PRP,nsubj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,eat,VERB,eat,VB,ccomp,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,raw,ADJ,raw,JJ,amod,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 26,The Pig Journal,eggs,NOUN,egg,NNS,dobj,I flipped through the pages of Doomsday Journal #4 and read an entry aloud:[JL379][KL380] “    They are trying to make me eat raw eggs.,,,
Chapter 4,On the Plane,	,SPACE,	,_SP,nsubj,	Wear compression socks.,,,
Chapter 4,On the Plane,Wear,VERB,wear,VB,ROOT,	Wear compression socks.,,Wear,PERSON
Chapter 4,On the Plane,compression,NOUN,compression,NN,compound,	Wear compression socks.,,,
Chapter 4,On the Plane,socks,NOUN,sock,NNS,dobj,	Wear compression socks.,,,
Chapter 4,On the Plane,actually,ADV,actually,RB,advmod,“But I’m actually going to Sarajevo.”,,,
Chapter 4,On the Plane,going,VERB,go,VBG,ROOT,“But I’m actually going to Sarajevo.”,,,
Chapter 4,On the Plane,Sarajevo,PROPN,sarajevo,NNP,pobj,“But I’m actually going to Sarajevo.”,,Sarajevo,GPE
Chapter 4,On the Plane,Sarajevo,PROPN,sarajevo,NNP,nsubj,Sarajevo is the capital of Bosnia-Herzegovina.”,,Sarajevo,GPE
Chapter 4,On the Plane,capital,NOUN,capital,NN,attr,Sarajevo is the capital of Bosnia-Herzegovina.”,,,
Chapter 4,On the Plane,Bosnia,PROPN,bosnia,NNP,compound,Sarajevo is the capital of Bosnia-Herzegovina.”,,Bosnia-Herzegovina,GPE
Chapter 4,On the Plane,Herzegovina,PROPN,herzegovina,NNP,pobj,Sarajevo is the capital of Bosnia-Herzegovina.”,,Bosnia-Herzegovina,GPE
Chapter 4,On the Plane,killed,VERB,kill,VBN,ROOT,“And he was killed in Sarajevo.”,,,
Chapter 4,On the Plane,Sarajevo,PROPN,sarajevo,NNP,pobj,“And he was killed in Sarajevo.”,,Sarajevo,GPE
Chapter 4,On the Plane,airport,NOUN,airport,NN,nsubj,"
    “The airport in Sarajevo is closed to all commercial flights.",,,
Chapter 4,On the Plane,Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “The airport in Sarajevo is closed to all commercial flights.",,Sarajevo,GPE
Chapter 4,On the Plane,closed,ADJ,closed,JJ,acomp,"
    “The airport in Sarajevo is closed to all commercial flights.",,,
Chapter 4,On the Plane,commercial,ADJ,commercial,JJ,amod,"
    “The airport in Sarajevo is closed to all commercial flights.",,,
Chapter 4,On the Plane,flights,NOUN,flight,NNS,pobj,"
    “The airport in Sarajevo is closed to all commercial flights.",,,
Chapter 5,The Welcoming Committee,mean,VERB,mean,VBP,parataxis,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,,
Chapter 5,The Welcoming Committee,Ms.,PROPN,ms.,NNP,compound,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,,
Chapter 5,The Welcoming Committee,Madden,PROPN,madden,NNP,nsubj,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",Ms. Madden,Madden,PERSON
Chapter 5,The Welcoming Committee,said,VERB,say,VBD,ROOT,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,,
Chapter 5,The Welcoming Committee,day,NOUN,day,NN,poss,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,day,DATE
Chapter 5,The Welcoming Committee,drive,NOUN,drive,NN,attr,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,,
Chapter 5,The Welcoming Committee,fighting,NOUN,fighting,NN,nsubj,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,,
Chapter 5,The Welcoming Committee,Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “I mean, Ms. Madden said it’s only a day’s drive to where the fighting is in Sarajevo.”",,Sarajevo,GPE
Chapter 5,The Welcoming Committee,family,NOUN,family,NN,nsubj,"
    “My family stayed behind in Sarajevo,” she answered.",,,
Chapter 5,The Welcoming Committee,stayed,VERB,stay,VBD,ccomp,"
    “My family stayed behind in Sarajevo,” she answered.",,,
Chapter 5,The Welcoming Committee,Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “My family stayed behind in Sarajevo,” she answered.",,Sarajevo,GPE
Chapter 5,The Welcoming Committee,answered,VERB,answer,VBD,ROOT,"
    “My family stayed behind in Sarajevo,” she answered.",,,
Chapter 9,"The Streetcar, the Cathedral, and the Royal Hamburger",Yes,INTJ,yes,UH,intj,"
    “Yes, in Sarajevo I took ballroom lessons.”",,,
Chapter 9,"The Streetcar, the Cathedral, and the Royal Hamburger",Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “Yes, in Sarajevo I took ballroom lessons.”",,Sarajevo,GPE
Chapter 9,"The Streetcar, the Cathedral, and the Royal Hamburger",took,VERB,take,VBD,ROOT,"
    “Yes, in Sarajevo I took ballroom lessons.”",,,
Chapter 9,"The Streetcar, the Cathedral, and the Royal Hamburger",ballroom,NOUN,ballroom,NN,compound,"
    “Yes, in Sarajevo I took ballroom lessons.”",,,
Chapter 9,"The Streetcar, the Cathedral, and the Royal Hamburger",lessons,NOUN,lesson,NNS,dobj,"
    “Yes, in Sarajevo I took ballroom lessons.”",,,
Chapter 11,Sitting with Fear,grew,VERB,grow,VBD,ccomp,"
    “I grew up in Sarajevo,” she started.",,,
Chapter 11,Sitting with Fear,Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “I grew up in Sarajevo,” she started.",,Sarajevo,GPE
Chapter 11,Sitting with Fear,started,VERB,start,VBD,ROOT,"
    “I grew up in Sarajevo,” she started.",,,
Chapter 11,Sitting with Fear,Yes,INTJ,yes,UH,intj,"
    “Yes, Sarajevo is a beautiful city.",,,
Chapter 11,Sitting with Fear,Sarajevo,PROPN,sarajevo,NNP,nsubj,"
    “Yes, Sarajevo is a beautiful city.",,Sarajevo,GPE
Chapter 11,Sitting with Fear,beautiful,ADJ,beautiful,JJ,amod,"
    “Yes, Sarajevo is a beautiful city.",,,
Chapter 11,Sitting with Fear,city,NOUN,city,NN,attr,"
    “Yes, Sarajevo is a beautiful city.",,,
Chapter 11,Sitting with Fear,got,VERB,get,VBD,ccomp,It is why I got on the bus and left Sarajevo.,,,
Chapter 11,Sitting with Fear,bus,NOUN,bus,NN,pobj,It is why I got on the bus and left Sarajevo.,,,
Chapter 11,Sitting with Fear,left,VERB,leave,VBD,conj,It is why I got on the bus and left Sarajevo.,,,
Chapter 11,Sitting with Fear,Sarajevo,PROPN,sarajevo,NNP,dobj,It is why I got on the bus and left Sarajevo.,,Sarajevo,GPE
Chapter 14,The Bridge,apartment,NOUN,apartment,NN,pobj,We were in our apartment in Sarajevo.,,,
Chapter 14,The Bridge,Sarajevo,PROPN,sarajevo,NNP,pobj,We were in our apartment in Sarajevo.,,Sarajevo,GPE
Chapter 14,The Bridge,left,VERB,leave,VBD,advcl,"
    “Before I left Sarajevo, a friend came over one day[JL210][KL211].",,,
Chapter 14,The Bridge,Sarajevo,PROPN,sarajevo,NNP,dobj,"
    “Before I left Sarajevo, a friend came over one day[JL210][KL211].",,Sarajevo,GPE
Chapter 14,The Bridge,friend,NOUN,friend,NN,nsubj,"
    “Before I left Sarajevo, a friend came over one day[JL210][KL211].",,,
Chapter 14,The Bridge,came,VERB,come,VBD,ROOT,"
    “Before I left Sarajevo, a friend came over one day[JL210][KL211].",,,
Chapter 14,The Bridge,day[JL210][KL211,NUM,day[jl210][kl211,CD,advcl,"
    “Before I left Sarajevo, a friend came over one day[JL210][KL211].",,,
Chapter 15,The Police Station,Sarajevo,PROPN,sarajevo,NNP,pobj,"
    “In Sarajevo, ethnic background became more important than the law.",,Sarajevo,GPE
Chapter 15,The Police Station,ethnic,ADJ,ethnic,JJ,amod,"
    “In Sarajevo, ethnic background became more important than the law.",,,
Chapter 15,The Police Station,background,NOUN,background,NN,nsubj,"
    “In Sarajevo, ethnic background became more important than the law.",,,
Chapter 15,The Police Station,important,ADJ,important,JJ,acomp,"
    “In Sarajevo, ethnic background became more important than the law.",,,
Chapter 15,The Police Station,law,NOUN,law,NN,pobj,"
    “In Sarajevo, ethnic background became more important than the law.",,,
Chapter 16,The List,mother,NOUN,mother,NN,nsubj,“Why didn’t your mother and brother leave Sarajevo with you?”,,,
Chapter 16,The List,brother,NOUN,brother,NN,conj,“Why didn’t your mother and brother leave Sarajevo with you?”,,,
Chapter 16,The List,leave,VERB,leave,VB,ROOT,“Why didn’t your mother and brother leave Sarajevo with you?”,,,
Chapter 16,The List,Sarajevo,PROPN,sarajevo,NNP,dobj,“Why didn’t your mother and brother leave Sarajevo with you?”,,Sarajevo,GPE
Chapter 16,The List,Jewish,ADJ,jewish,JJ,amod,Jewish buses were the safest way to leave Sarajevo.,,Jewish,NORP
Chapter 16,The List,buses,NOUN,bus,NNS,nsubj,Jewish buses were the safest way to leave Sarajevo.,,,
Chapter 16,The List,safest,ADJ,safe,JJS,amod,Jewish buses were the safest way to leave Sarajevo.,,,
Chapter 16,The List,way,NOUN,way,NN,attr,Jewish buses were the safest way to leave Sarajevo.,,,
Chapter 16,The List,leave,VERB,leave,VB,relcl,Jewish buses were the safest way to leave Sarajevo.,,,
Chapter 16,The List,Sarajevo,PROPN,sarajevo,NNP,dobj,Jewish buses were the safest way to leave Sarajevo.,,Sarajevo,GPE
Chapter 16,The List,looking,VERB,look,VBG,ROOT,“Why are you looking for them if you know they are still in Sarajevo?”,,,
Chapter 16,The List,know,VERB,know,VBP,advcl,“Why are you looking for them if you know they are still in Sarajevo?”,,,
Chapter 16,The List,Sarajevo,PROPN,sarajevo,NNP,pobj,“Why are you looking for them if you know they are still in Sarajevo?”,,Sarajevo,GPE
Chapter 16,The List,Sarajevo,PROPN,sarajevo,NNP,pobj,When I go back to Sarajevo.”,,Sarajevo,GPE
Chapter 20,The Present,Sarajevo,PROPN,sarajevo,NNP,pobj,“Did you make it to Sarajevo?”,,Sarajevo,GPE
Chapter 20,The Present,Sarajevo,PROPN,sarajevo,NNP,nsubj,“Sarajevo is a city of half a million people.,,Sarajevo,GPE
Chapter 20,The Present,city,NOUN,city,NN,attr,“Sarajevo is a city of half a million people.,,,
Chapter 20,The Present,half,DET,half,PDT,quantmod,“Sarajevo is a city of half a million people.,,half a million,CARDINAL
Chapter 20,The Present,million,NUM,million,CD,nummod,“Sarajevo is a city of half a million people.,,half a million,CARDINAL
Chapter 20,The Present,people,NOUN,people,NNS,pobj,“Sarajevo is a city of half a million people.,,,
Chapter 22,The Man from Barcelona,bought,VERB,buy,VBD,ROOT,“I bought for senior dance in Sarajevo.,,,
Chapter 22,The Man from Barcelona,senior,ADJ,senior,JJ,amod,“I bought for senior dance in Sarajevo.,,,
Chapter 22,The Man from Barcelona,dance,NOUN,dance,NN,pobj,“I bought for senior dance in Sarajevo.,,,
Chapter 22,The Man from Barcelona,Sarajevo,PROPN,sarajevo,NNP,pobj,“I bought for senior dance in Sarajevo.,,Sarajevo,GPE
Chapter 25,The Letter,Mama,PROPN,mama,NNP,nsubj,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,says,VERB,say,VBZ,ROOT,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,Jewish,ADJ,jewish,JJ,amod,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,Jewish,NORP
Chapter 25,The Letter,humanitarian,ADJ,humanitarian,JJ,amod,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,society,NOUN,society,NN,nsubj,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,stopped,VERB,stop,VBD,advcl,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,evacuations,NOUN,evacuation,NNS,dobj,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,paid,VERB,pay,VBD,ccomp,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,woman,NOUN,woman,NN,dobj,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,help,VERB,help,VB,advcl,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,sneak,VERB,sneak,VB,ccomp,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,man’s,PROPN,man’s,NNP,compound,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
Chapter 25,The Letter,land,NOUN,land,NN,pobj,"
    “Mama says since Jewish humanitarian society stopped their evacuations, she paid a woman to help them sneak across the no-man’s-land of the Sarajevo airport.”",,,
