chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 16,"Halloween, Part 1",Reporter,PROPN,reporter,NNP,dobj,“Did you see the note in yesterday’s Downers Grove Reporter?”,,,
Chapter 16,"Halloween, Part 1",Downers,NOUN,downer,NNS,compound,"Downers Grove Reporter
",,Downers Grove,ORG
Chapter 16,"Halloween, Part 1",Grove,PROPN,grove,NNP,compound,"Downers Grove Reporter
",,Downers Grove,ORG
Chapter 16,"Halloween, Part 1",Reporter,NOUN,reporter,NN,ROOT,"Downers Grove Reporter
",,,
Chapter 30,Racing with Little Skinny,probably,ADV,probably,RB,advmod,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,,
Chapter 30,Racing with Little Skinny,35,NUM,35,CD,nummod,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,35,CARDINAL
Chapter 30,Racing with Little Skinny,36,NUM,36,CD,conj,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,36 degrees that afternoon,QUANTITY
Chapter 30,Racing with Little Skinny,degrees,NOUN,degree,NNS,attr,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,36 degrees that afternoon,QUANTITY
Chapter 30,Racing with Little Skinny,afternoon,NOUN,afternoon,NN,npadvmod,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,36 degrees that afternoon,QUANTITY
Chapter 30,Racing with Little Skinny,cold,ADJ,cold,JJ,acomp,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,,
Chapter 30,Racing with Little Skinny,Downers,PROPN,downers,NNPS,nsubj,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,Downers Grove,ORG
Chapter 30,Racing with Little Skinny,Grove,PROPN,grove,NNP,pobj,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,Downers Grove,ORG
Chapter 30,Racing with Little Skinny,winter,NOUN,winter,NN,pobj,"It was probably 35 or 36 degrees that afternoon, not cold at all for Downers Grove in the winter.",,the winter,DATE
Chapter 34,the Sheriff’s Star,run,VERB,run,VBP,ROOT,"I’d run clear across Downers Grove, all the way to the center of town.",,,
Chapter 34,the Sheriff’s Star,clear,ADV,clear,RB,advmod,"I’d run clear across Downers Grove, all the way to the center of town.",,,
Chapter 34,the Sheriff’s Star,Downers,PROPN,downers,NNP,compound,"I’d run clear across Downers Grove, all the way to the center of town.",,Downers Grove,ORG
Chapter 34,the Sheriff’s Star,Grove,PROPN,grove,NNP,pobj,"I’d run clear across Downers Grove, all the way to the center of town.",,Downers Grove,ORG
Chapter 34,the Sheriff’s Star,way,NOUN,way,NN,npadvmod,"I’d run clear across Downers Grove, all the way to the center of town.",,,
Chapter 34,the Sheriff’s Star,center,NOUN,center,NN,pobj,"I’d run clear across Downers Grove, all the way to the center of town.",,,
Chapter 34,the Sheriff’s Star,town,NOUN,town,NN,pobj,"I’d run clear across Downers Grove, all the way to the center of town.",,,
Chapter 39,Each According to His Needs,remind,VERB,remind,VBP,ROOT,It remind me of why I moved to Downers Grove.,,,
Chapter 39,Each According to His Needs,moved,VERB,move,VBD,pcomp,It remind me of why I moved to Downers Grove.,,,
Chapter 39,Each According to His Needs,Downers,PROPN,downers,NNPS,compound,It remind me of why I moved to Downers Grove.,,Downers Grove,ORG
Chapter 39,Each According to His Needs,Grove,PROPN,grove,NNP,pobj,It remind me of why I moved to Downers Grove.,,Downers Grove,ORG
Chapter 39,Each According to His Needs,Maybe,ADV,maybe,RB,advmod,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,,
Chapter 39,Each According to His Needs,Dad,PROPN,dad,NNP,poss,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,,
Chapter 39,Each According to His Needs,vision,NOUN,vision,NN,nsubj,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,,
Chapter 39,Each According to His Needs,Downers,PROPN,downers,NNPS,compound,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,Downers Grove,ORG
Chapter 39,Each According to His Needs,Grove,PROPN,grove,NNP,pobj,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,Downers Grove,ORG
Chapter 39,Each According to His Needs,come,VERB,come,VBN,ccomp,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,,
Chapter 39,Each According to His Needs,true,ADJ,true,JJ,acomp,"
    Maybe I could make Dad’s vision of Downers Grove come true after all.",,,
Chapter 46,Fishing at Noon,people,NOUN,people,NNS,nsubj,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 46,Fishing at Noon,Downers,PROPN,downers,NNP,compound,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,Downers Grove,ORG
Chapter 46,Fishing at Noon,Grove,PROPN,grove,NNP,pobj,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,Downers Grove,ORG
Chapter 46,Fishing at Noon,given,VERB,give,VBN,ROOT,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 46,Fishing at Noon,parents,NOUN,parent,NNS,dative,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 46,Fishing at Noon,money,NOUN,money,NN,dobj,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 46,Fishing at Noon,Mary,PROPN,mary,NNP,compound,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,Mary Lou’s,PERSON
Chapter 46,Fishing at Noon,Lou,PROPN,lou,NNP,poss,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,Mary Lou’s,PERSON
Chapter 46,Fishing at Noon,medical,ADJ,medical,JJ,amod,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 46,Fishing at Noon,bills,NOUN,bill,NNS,pobj,The people of Downers Grove had given my parents money for Mary Lou’s medical bills.,,,
Chapter 4,Branded,Mary,PROPN,mary,NNP,compound,"
    “Mary Lou’s paper route.”",,Mary Lou’s,PERSON
Chapter 4,Branded,Lou,PROPN,lou,NNP,poss,"
    “Mary Lou’s paper route.”",,Mary Lou’s,PERSON
Chapter 4,Branded,paper,NOUN,paper,NN,compound,"
    “Mary Lou’s paper route.”",,,
Chapter 4,Branded,route,NOUN,route,NN,ROOT,"
    “Mary Lou’s paper route.”",,,
Chapter 4,Branded,Cleaning,VERB,clean,VBG,ROOT,Cleaning her up was Mary Lou’s job.,,,
Chapter 4,Branded,Mary,PROPN,mary,NNP,compound,Cleaning her up was Mary Lou’s job.,,Mary Lou’s,PERSON
Chapter 4,Branded,Lou,PROPN,lou,NNP,poss,Cleaning her up was Mary Lou’s job.,,Mary Lou’s,PERSON
Chapter 4,Branded,job,NOUN,job,NN,dobj,Cleaning her up was Mary Lou’s job.,,,
Chapter 5,the Paper Route,walked,VERB,walk,VBD,ROOT,"Together, we walked across the hall and pushed Mary Lou’s door open.",,,
Chapter 5,the Paper Route,hall,NOUN,hall,NN,pobj,"Together, we walked across the hall and pushed Mary Lou’s door open.",,,
Chapter 5,the Paper Route,pushed,VERB,push,VBD,conj,"Together, we walked across the hall and pushed Mary Lou’s door open.",,,
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,"Together, we walked across the hall and pushed Mary Lou’s door open.",,Mary Lou’s,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,poss,"Together, we walked across the hall and pushed Mary Lou’s door open.",,Mary Lou’s,PERSON
Chapter 5,the Paper Route,door,NOUN,door,NN,dobj,"Together, we walked across the hall and pushed Mary Lou’s door open.",,,
Chapter 5,the Paper Route,open,ADJ,open,JJ,oprd,"Together, we walked across the hall and pushed Mary Lou’s door open.",,,
Chapter 5,the Paper Route,time,NOUN,time,NN,dobj,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 5,the Paper Route,spent,VERB,spend,VBN,ROOT,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 5,the Paper Route,standing,VERB,stand,VBG,advcl,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 5,the Paper Route,edge,NOUN,edge,NN,pobj,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,Mary Lou’s,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,poss,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,Mary Lou’s,PERSON
Chapter 5,the Paper Route,doorway,NOUN,doorway,NN,pobj,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 5,the Paper Route,darkness,NOUN,darkness,NN,pobj,"How much time had I spent, standing at the edge of Mary Lou’s doorway in the darkness?",,,
Chapter 6,the Bully,oldest,ADJ,old,JJS,amod,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,boys,NOUN,boy,NNS,nsubj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,eighth,ADJ,eighth,JJ,amod,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,eighth,ORDINAL
Chapter 6,the Bully,grade,NOUN,grade,NN,pobj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,Mary Lou’s,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,poss,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,Mary Lou’s,PERSON
Chapter 6,the Bully,class,NOUN,class,NN,attr,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,brought,VERB,bring,VBD,ROOT,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,long,ADJ,long,JJ,amod,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,wooden,ADJ,wooden,JJ,amod,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,black,ADJ,black,JJ,conj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,white,ADJ,white,JJ,conj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,construction,NOUN,construction,NN,compound,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,horses,NOUN,horse,NNS,dobj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,block,VERB,block,VB,xcomp,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,cobblestone,NOUN,cobblestone,NN,compound,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,street,NOUN,street,NN,dobj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 6,the Bully,school,NOUN,school,NN,pobj,"The oldest boys in the eighth grade (that was Mary Lou’s class) brought out long, wooden, black-and-white construction horses and used them to block off the cobblestone street in front of the school.",,,
Chapter 9,Visiting Mary Lou,pretty,ADV,pretty,RB,advmod,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,sure,ADJ,sure,JJ,acomp,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,Mary,PROPN,mary,NNP,compound,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,Mary Lou’s,PERSON
Chapter 9,Visiting Mary Lou,Lou,PROPN,lou,NNP,poss,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,Mary Lou’s,PERSON
Chapter 9,Visiting Mary Lou,room,NOUN,room,NN,compound,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,number,NOUN,number,NN,nsubj,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,320,NUM,320,CD,attr,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,320,CARDINAL
Chapter 9,Visiting Mary Lou,ducked,VERB,duck,VBD,conj,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,room,NOUN,room,NN,pobj,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,pulled,VERB,pull,VBD,conj,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 9,Visiting Mary Lou,curtain,NOUN,curtain,NN,dobj,"I was pretty sure Mary Lou’s room number was 320, so I ducked into that room and pulled the curtain.",,,
Chapter 10,Working for Mr. McKenzie,time,NOUN,time,NN,npadvmod,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,saw,VERB,see,VBD,relcl,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,wondered,VERB,wonder,VBD,ROOT,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,hospital,NOUN,hospital,NN,pobj,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,Mary,PROPN,mary,NNP,compound,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,Mary Lou’s,PERSON
Chapter 10,Working for Mr. McKenzie,Lou,PROPN,lou,NNP,poss,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,Mary Lou’s,PERSON
Chapter 10,Working for Mr. McKenzie,scars,NOUN,scar,NNS,nsubj,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,going,VERB,go,VBG,conj,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,end,VERB,end,VB,xcomp,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,looking,VERB,look,VBG,xcomp,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 10,Working for Mr. McKenzie,like,ADP,like,IN,prep,"Every time I saw him I wondered why he’d been at the hospital, and if Mary Lou’s scars were going to end up looking like his.",,,
Chapter 11,Guilty of Treason,Suddenly,ADV,suddenly,RB,advmod,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,smell,VERB,smell,VB,ROOT,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,wet,ADJ,wet,JJ,amod,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,grass,NOUN,grass,NN,dobj,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,morning,NOUN,morning,NN,pobj,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,Mary,PROPN,mary,NNP,compound,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,Mary Lou’s,PERSON
Chapter 11,Guilty of Treason,Lou,PROPN,lou,NNP,poss,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,Mary Lou’s,PERSON
Chapter 11,Guilty of Treason,penny,NOUN,penny,NN,compound,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,loafers,NOUN,loafer,NNS,dobj,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,skipped,VERB,skip,VBD,advcl,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 11,Guilty of Treason,lawn,NOUN,lawn,NN,pobj,"Suddenly, I could smell the wet grass of that morning, see Mary Lou’s penny loafers as she skipped across the lawn.",,,
Chapter 12,Paint on the Window,Mary,PROPN,mary,NNP,compound,Were Mary Lou’s legs like that too?,,Mary Lou’s,PERSON
Chapter 12,Paint on the Window,Lou,PROPN,lou,NNP,poss,Were Mary Lou’s legs like that too?,,Mary Lou’s,PERSON
Chapter 12,Paint on the Window,legs,NOUN,leg,NNS,nsubj,Were Mary Lou’s legs like that too?,,,
Chapter 12,Paint on the Window,like,ADP,like,IN,prep,Were Mary Lou’s legs like that too?,,,
Chapter 15,Talking to Mary Lou,Mary,PROPN,mary,NNP,compound,Mary Lou’s voice called out.,,Mary Lou’s,PERSON
Chapter 15,Talking to Mary Lou,Lou,PROPN,lou,NNP,poss,Mary Lou’s voice called out.,,Mary Lou’s,PERSON
Chapter 15,Talking to Mary Lou,voice,NOUN,voice,NN,nsubj,Mary Lou’s voice called out.,,,
Chapter 15,Talking to Mary Lou,called,VERB,call,VBD,ROOT,Mary Lou’s voice called out.,,,
Chapter 24,Thanksgiving,Red,ADJ,red,JJ,amod,Red mashed potatoes are Mary Lou’s favorite!”,,,
Chapter 24,Thanksgiving,mashed,VERB,mash,VBN,amod,Red mashed potatoes are Mary Lou’s favorite!”,,,
Chapter 24,Thanksgiving,potatoes,NOUN,potato,NNS,nsubj,Red mashed potatoes are Mary Lou’s favorite!”,,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,Red mashed potatoes are Mary Lou’s favorite!”,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Lou,PROPN,lou,NNP,poss,Red mashed potatoes are Mary Lou’s favorite!”,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,favorite,ADJ,favorite,JJ,attr,Red mashed potatoes are Mary Lou’s favorite!”,,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,“And Mary Lou’s not here!”,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Lou,PROPN,lou,NNP,nsubj,“And Mary Lou’s not here!”,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Mom,PROPN,mom,NNP,poss,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,,
Chapter 24,Thanksgiving,moods,NOUN,mood,NNS,nsubj,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,,
Chapter 24,Thanksgiving,longer,ADV,long,RB,advmod,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Lou,PROPN,lou,NNP,poss,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,condition,NOUN,condition,NN,pobj,But Mom’s moods no longer seemed to have anything to do with Mary Lou’s condition.,,,
Chapter 24,Thanksgiving,Later,ADV,later,RBR,advmod,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,Later that afternoon,TIME
Chapter 24,Thanksgiving,afternoon,NOUN,afternoon,NN,npadvmod,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,Later that afternoon,TIME
Chapter 24,Thanksgiving,lugged,VERB,lug,VBD,ROOT,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,,
Chapter 24,Thanksgiving,accordion,NOUN,accordion,NN,dobj,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,,
Chapter 24,Thanksgiving,steps,NOUN,step,NNS,pobj,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Lou,PROPN,lou,NNP,poss,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,room,NOUN,room,NN,pobj,"Later that afternoon, I lugged my accordion up the steps to Mary Lou’s room.",,,
Chapter 24,Thanksgiving,played,VERB,play,VBD,advcl,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,Joy,NOUN,joy,NN,dobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Joy to the World,WORK_OF_ART
Chapter 24,Thanksgiving,World,PROPN,world,NNP,pobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Joy to the World,WORK_OF_ART
Chapter 24,Thanksgiving,Angels,NOUN,angel,NNS,dobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Angels We Have Heard on High,WORK_OF_ART
Chapter 24,Thanksgiving,Heard,VERB,hear,VBN,ROOT,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Angels We Have Heard on High,WORK_OF_ART
Chapter 24,Thanksgiving,High,PROPN,high,NNP,pobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Angels We Have Heard on High,WORK_OF_ART
Chapter 24,Thanksgiving,Rudolph,VERB,rudolph,VB,conj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Rudolph,PERSON
Chapter 24,Thanksgiving,Red,PROPN,red,NNP,compound,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,the Red-Nosed Reindeer,ORG
Chapter 24,Thanksgiving,Nosed,PROPN,nosed,NNP,compound,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,the Red-Nosed Reindeer,ORG
Chapter 24,Thanksgiving,Reindeer,PROPN,reindeer,NNP,dobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,the Red-Nosed Reindeer,ORG
Chapter 24,Thanksgiving,nurses,NOUN,nurse,NNS,dobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,patients,NOUN,patient,NNS,conj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,gathered,VERB,gather,VBD,conj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,outside,ADP,outside,IN,prep,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,Lou,PROPN,lou,NNP,poss,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,Mary Lou’s,PERSON
Chapter 24,Thanksgiving,door,NOUN,door,NN,pobj,"
    As I played “Joy to the World,” “Angels We Have Heard on High,” and even “Rudolph the Red-Nosed Reindeer,” more nurses and a few other patients gathered outside Mary Lou’s door.",,,
Chapter 24,Thanksgiving,noticed,VERB,notice,VBD,ROOT,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,eyes,NOUN,eye,NNS,nsubj,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,hazel,ADJ,hazel,JJ,acomp,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,like,ADP,like,IN,prep,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,mother,NOUN,mother,NN,pobj,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,nose,NOUN,nose,NN,nsubj,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,pert,NOUN,pert,NN,attr,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,,
Chapter 24,Thanksgiving,Mary,PROPN,mary,NNP,compound,"I’d never noticed, but his eyes were hazel, just like my mother’s, and his nose was as pert as Mary Lou’s.",,Mary Lou’s,PERSON
